date,province,country,lat,long,type,cases
2020-02-15,NA,Denmark,56.2639,9.5018,death,0
2020-02-16,NA,Denmark,56.2639,9.5018,death,0
2020-02-17,NA,Denmark,56.2639,9.5018,death,0
2020-02-18,NA,Denmark,56.2639,9.5018,death,0
2020-02-19,NA,Denmark,56.2639,9.5018,death,0
2020-02-20,NA,Denmark,56.2639,9.5018,death,0
2020-02-21,NA,Denmark,56.2639,9.5018,death,0
2020-02-22,NA,Denmark,56.2639,9.5018,death,0
2020-02-23,NA,Denmark,56.2639,9.5018,death,0
2020-02-24,NA,Denmark,56.2639,9.5018,death,0
2020-02-25,NA,Denmark,56.2639,9.5018,death,0
2020-02-26,NA,Denmark,56.2639,9.5018,death,0
2020-02-27,NA,Denmark,56.2639,9.5018,death,0
2020-02-28,NA,Denmark,56.2639,9.5018,death,0
2020-02-29,NA,Denmark,56.2639,9.5018,death,0
2020-03-01,NA,Denmark,56.2639,9.5018,death,0
2020-03-02,NA,Denmark,56.2639,9.5018,death,0
2020-03-03,NA,Denmark,56.2639,9.5018,death,0
2020-03-04,NA,Denmark,56.2639,9.5018,death,0
2020-03-05,NA,Denmark,56.2639,9.5018,death,0
2020-03-06,NA,Denmark,56.2639,9.5018,death,0
2020-03-07,NA,Denmark,56.2639,9.5018,death,0
2020-03-08,NA,Denmark,56.2639,9.5018,death,0
2020-03-09,NA,Denmark,56.2639,9.5018,death,0
2020-03-10,NA,Denmark,56.2639,9.5018,death,0
2020-03-11,NA,Denmark,56.2639,9.5018,death,0
2020-03-12,NA,Denmark,56.2639,9.5018,death,0
2020-03-13,NA,Denmark,56.2639,9.5018,death,0
2020-03-14,NA,Denmark,56.2639,9.5018,death,1
2020-03-15,NA,Denmark,56.2639,9.5018,death,1
2020-03-16,NA,Denmark,56.2639,9.5018,death,1
2020-03-17,NA,Denmark,56.2639,9.5018,death,1
2020-03-18,NA,Denmark,56.2639,9.5018,death,0
2020-03-19,NA,Denmark,56.2639,9.5018,death,2
2020-03-20,NA,Denmark,56.2639,9.5018,death,3
2020-03-21,NA,Denmark,56.2639,9.5018,death,4
2020-03-22,NA,Denmark,56.2639,9.5018,death,0
2020-03-23,NA,Denmark,56.2639,9.5018,death,11
2020-03-24,NA,Denmark,56.2639,9.5018,death,8
2020-03-25,NA,Denmark,56.2639,9.5018,death,2
2020-03-26,NA,Denmark,56.2639,9.5018,death,7
2020-03-27,NA,Denmark,56.2639,9.5018,death,11
2020-03-28,NA,Denmark,56.2639,9.5018,death,13
2020-03-29,NA,Denmark,56.2639,9.5018,death,7
2020-03-30,NA,Denmark,56.2639,9.5018,death,5
2020-03-31,NA,Denmark,56.2639,9.5018,death,13
2020-04-01,NA,Denmark,56.2639,9.5018,death,14
2020-04-02,NA,Denmark,56.2639,9.5018,death,19
2020-04-03,NA,Denmark,56.2639,9.5018,death,16
2020-04-04,NA,Denmark,56.2639,9.5018,death,22
2020-04-05,NA,Denmark,56.2639,9.5018,death,18
2020-04-06,NA,Denmark,56.2639,9.5018,death,8
2020-04-07,NA,Denmark,56.2639,9.5018,death,16
2020-04-08,NA,Denmark,56.2639,9.5018,death,15
2020-04-09,NA,Denmark,56.2639,9.5018,death,19
2020-04-10,NA,Denmark,56.2639,9.5018,death,10
2020-04-11,NA,Denmark,56.2639,9.5018,death,13
2020-04-12,NA,Denmark,56.2639,9.5018,death,13
2020-04-13,NA,Denmark,56.2639,9.5018,death,12
2020-04-14,NA,Denmark,56.2639,9.5018,death,14
2020-04-15,NA,Denmark,56.2639,9.5018,death,10
2020-04-16,NA,Denmark,56.2639,9.5018,death,12
2020-04-17,NA,Denmark,56.2639,9.5018,death,15
2020-04-18,NA,Denmark,56.2639,9.5018,death,10
2020-04-19,NA,Denmark,56.2639,9.5018,death,9
2020-04-20,NA,Denmark,56.2639,9.5018,death,9
2020-04-21,NA,Denmark,56.2639,9.5018,death,6
2020-04-22,NA,Denmark,56.2639,9.5018,death,14
2020-04-23,NA,Denmark,56.2639,9.5018,death,10
2020-04-24,NA,Denmark,56.2639,9.5018,death,9
2020-04-25,NA,Denmark,56.2639,9.5018,death,15
2020-04-26,NA,Denmark,56.2639,9.5018,death,4
2020-04-27,NA,Denmark,56.2639,9.5018,death,5
2020-04-28,NA,Denmark,56.2639,9.5018,death,7
2020-04-29,NA,Denmark,56.2639,9.5018,death,9
2020-04-30,NA,Denmark,56.2639,9.5018,death,9
2020-05-01,NA,Denmark,56.2639,9.5018,death,8
2020-05-02,NA,Denmark,56.2639,9.5018,death,15
2020-05-03,NA,Denmark,56.2639,9.5018,death,9
2020-05-04,NA,Denmark,56.2639,9.5018,death,9
2020-05-05,NA,Denmark,56.2639,9.5018,death,10
2020-05-06,NA,Denmark,56.2639,9.5018,death,3
2020-05-07,NA,Denmark,56.2639,9.5018,death,8
2020-05-08,NA,Denmark,56.2639,9.5018,death,8
2020-05-09,NA,Denmark,56.2639,9.5018,death,4
2020-05-10,NA,Denmark,56.2639,9.5018,death,3
2020-05-11,NA,Denmark,56.2639,9.5018,death,4
2020-05-12,NA,Denmark,56.2639,9.5018,death,-6
2020-05-13,NA,Denmark,56.2639,9.5018,death,6
2020-05-14,NA,Denmark,56.2639,9.5018,death,4
2020-05-15,NA,Denmark,56.2639,9.5018,death,0
2020-05-16,NA,Denmark,56.2639,9.5018,death,6
2020-05-17,NA,Denmark,56.2639,9.5018,death,4
2020-05-18,NA,Denmark,56.2639,9.5018,death,1
2020-05-19,NA,Denmark,56.2639,9.5018,death,3
2020-05-20,NA,Denmark,56.2639,9.5018,death,3
2020-05-21,NA,Denmark,56.2639,9.5018,death,7
2020-05-22,NA,Denmark,56.2639,9.5018,death,0
2020-05-23,NA,Denmark,56.2639,9.5018,death,0
2020-05-24,NA,Denmark,56.2639,9.5018,death,1
2020-05-25,NA,Denmark,56.2639,9.5018,death,1
2020-05-26,NA,Denmark,56.2639,9.5018,death,0
2020-05-27,NA,Denmark,56.2639,9.5018,death,2
2020-05-28,NA,Denmark,56.2639,9.5018,death,3
2020-05-29,NA,Denmark,56.2639,9.5018,death,0
2020-05-30,NA,Denmark,56.2639,9.5018,death,3
2020-05-31,NA,Denmark,56.2639,9.5018,death,3
2020-06-01,NA,Denmark,56.2639,9.5018,death,2
2020-06-02,NA,Denmark,56.2639,9.5018,death,4
2020-06-03,NA,Denmark,56.2639,9.5018,death,0
2020-06-04,NA,Denmark,56.2639,9.5018,death,2
2020-06-05,NA,Denmark,56.2639,9.5018,death,4
2020-06-06,NA,Denmark,56.2639,9.5018,death,1
2020-06-07,NA,Denmark,56.2639,9.5018,death,2
2020-06-08,NA,Denmark,56.2639,9.5018,death,4
2020-06-09,NA,Denmark,56.2639,9.5018,death,0
2020-06-10,NA,Denmark,56.2639,9.5018,death,0
2020-06-11,NA,Denmark,56.2639,9.5018,death,0
2020-06-12,NA,Denmark,56.2639,9.5018,death,1
2020-06-13,NA,Denmark,56.2639,9.5018,death,3
2020-06-14,NA,Denmark,56.2639,9.5018,death,0
2020-06-15,NA,Denmark,56.2639,9.5018,death,1
2020-06-16,NA,Denmark,56.2639,9.5018,death,0
2020-06-17,NA,Denmark,56.2639,9.5018,death,0
2020-06-18,NA,Denmark,56.2639,9.5018,death,2
2020-06-19,NA,Denmark,56.2639,9.5018,death,0
2020-06-20,NA,Denmark,56.2639,9.5018,death,0
2020-06-21,NA,Denmark,56.2639,9.5018,death,0
2020-06-22,NA,Denmark,56.2639,9.5018,death,2
2020-06-23,NA,Denmark,56.2639,9.5018,death,1
2020-06-24,NA,Denmark,56.2639,9.5018,death,0
2020-06-25,NA,Denmark,56.2639,9.5018,death,0
2020-06-26,NA,Denmark,56.2639,9.5018,death,1
2020-06-27,NA,Denmark,56.2639,9.5018,death,0
2020-06-28,NA,Denmark,56.2639,9.5018,death,0
2020-06-29,NA,Denmark,56.2639,9.5018,death,1
2020-06-30,NA,Denmark,56.2639,9.5018,death,0
2020-07-01,NA,Denmark,56.2639,9.5018,death,1
2020-07-02,NA,Denmark,56.2639,9.5018,death,0
2020-07-03,NA,Denmark,56.2639,9.5018,death,0
2020-07-04,NA,Denmark,56.2639,9.5018,death,0
2020-07-05,NA,Denmark,56.2639,9.5018,death,0
2020-07-06,NA,Denmark,56.2639,9.5018,death,1
2020-07-07,NA,Denmark,56.2639,9.5018,death,2
2020-07-08,NA,Denmark,56.2639,9.5018,death,0
2020-07-09,NA,Denmark,56.2639,9.5018,death,0
2020-07-10,NA,Denmark,56.2639,9.5018,death,0
2020-07-11,NA,Denmark,56.2639,9.5018,death,0
2020-07-12,NA,Denmark,56.2639,9.5018,death,0
2020-07-13,NA,Denmark,56.2639,9.5018,death,1
2020-07-14,NA,Denmark,56.2639,9.5018,death,0
2020-07-15,NA,Denmark,56.2639,9.5018,death,0
2020-07-16,NA,Denmark,56.2639,9.5018,death,0
2020-07-17,NA,Denmark,56.2639,9.5018,death,1
2020-07-18,NA,Denmark,56.2639,9.5018,death,0
2020-07-19,NA,Denmark,56.2639,9.5018,death,0
2020-07-20,NA,Denmark,56.2639,9.5018,death,0
2020-07-21,NA,Denmark,56.2639,9.5018,death,0
2020-07-22,NA,Denmark,56.2639,9.5018,death,0
2020-07-23,NA,Denmark,56.2639,9.5018,death,1
2020-07-24,NA,Denmark,56.2639,9.5018,death,1
2020-07-25,NA,Denmark,56.2639,9.5018,death,0
2020-07-26,NA,Denmark,56.2639,9.5018,death,0
2020-07-27,NA,Denmark,56.2639,9.5018,death,0
2020-07-28,NA,Denmark,56.2639,9.5018,death,0
2020-07-29,NA,Denmark,56.2639,9.5018,death,1
2020-07-30,NA,Denmark,56.2639,9.5018,death,1
2020-07-31,NA,Denmark,56.2639,9.5018,death,0
2020-08-01,NA,Denmark,56.2639,9.5018,death,0
2020-08-02,NA,Denmark,56.2639,9.5018,death,0
2020-08-03,NA,Denmark,56.2639,9.5018,death,1
2020-08-04,NA,Denmark,56.2639,9.5018,death,0
2020-08-05,NA,Denmark,56.2639,9.5018,death,0
2020-08-06,NA,Denmark,56.2639,9.5018,death,1
2020-08-07,NA,Denmark,56.2639,9.5018,death,0
2020-08-08,NA,Denmark,56.2639,9.5018,death,0
2020-08-09,NA,Denmark,56.2639,9.5018,death,0
2020-08-10,NA,Denmark,56.2639,9.5018,death,3
2020-08-11,NA,Denmark,56.2639,9.5018,death,1
2020-08-12,NA,Denmark,56.2639,9.5018,death,0
2020-08-13,NA,Denmark,56.2639,9.5018,death,0
2020-08-14,NA,Denmark,56.2639,9.5018,death,0
2020-08-15,NA,Denmark,56.2639,9.5018,death,0
2020-08-16,NA,Denmark,56.2639,9.5018,death,0
2020-08-17,NA,Denmark,56.2639,9.5018,death,0
2020-08-18,NA,Denmark,56.2639,9.5018,death,0
2020-08-19,NA,Denmark,56.2639,9.5018,death,0
2020-08-20,NA,Denmark,56.2639,9.5018,death,0
2020-08-21,NA,Denmark,56.2639,9.5018,death,0
2020-08-22,NA,Denmark,56.2639,9.5018,death,1
2020-08-23,NA,Denmark,56.2639,9.5018,death,0
2020-08-24,NA,Denmark,56.2639,9.5018,death,1
2020-08-25,NA,Denmark,56.2639,9.5018,death,0
2020-08-26,NA,Denmark,56.2639,9.5018,death,0
2020-08-27,NA,Denmark,56.2639,9.5018,death,1
2020-08-28,NA,Denmark,56.2639,9.5018,death,0
2020-08-29,NA,Denmark,56.2639,9.5018,death,0
2020-08-30,NA,Denmark,56.2639,9.5018,death,0
2020-08-31,NA,Denmark,56.2639,9.5018,death,0
2020-09-01,NA,Denmark,56.2639,9.5018,death,1
2020-09-02,NA,Denmark,56.2639,9.5018,death,1
2020-09-03,NA,Denmark,56.2639,9.5018,death,0
2020-09-04,NA,Denmark,56.2639,9.5018,death,1
2020-09-05,NA,Denmark,56.2639,9.5018,death,0
2020-09-06,NA,Denmark,56.2639,9.5018,death,0
2020-09-07,NA,Denmark,56.2639,9.5018,death,1
2020-09-08,NA,Denmark,56.2639,9.5018,death,0
2020-09-09,NA,Denmark,56.2639,9.5018,death,0
2020-09-10,NA,Denmark,56.2639,9.5018,death,1
2020-09-11,NA,Denmark,56.2639,9.5018,death,0
2020-09-12,NA,Denmark,56.2639,9.5018,death,1
2020-09-13,NA,Denmark,56.2639,9.5018,death,1
2020-09-14,NA,Denmark,56.2639,9.5018,death,2
2020-09-15,NA,Denmark,56.2639,9.5018,death,0
2020-09-16,NA,Denmark,56.2639,9.5018,death,0
2020-09-17,NA,Denmark,56.2639,9.5018,death,2
2020-09-18,NA,Denmark,56.2639,9.5018,death,0
2020-09-19,NA,Denmark,56.2639,9.5018,death,0
2020-09-20,NA,Denmark,56.2639,9.5018,death,3
2020-09-21,NA,Denmark,56.2639,9.5018,death,2
2020-09-22,NA,Denmark,56.2639,9.5018,death,1
2020-09-23,NA,Denmark,56.2639,9.5018,death,2
2020-09-24,NA,Denmark,56.2639,9.5018,death,2
2020-09-25,NA,Denmark,56.2639,9.5018,death,2
2020-09-26,NA,Denmark,56.2639,9.5018,death,1
2020-09-27,NA,Denmark,56.2639,9.5018,death,1
2020-09-28,NA,Denmark,56.2639,9.5018,death,0
2020-09-29,NA,Denmark,56.2639,9.5018,death,1
2020-09-30,NA,Denmark,56.2639,9.5018,death,0
2020-10-01,NA,Denmark,56.2639,9.5018,death,1
2020-10-02,NA,Denmark,56.2639,9.5018,death,1
2020-10-03,NA,Denmark,56.2639,9.5018,death,2
2020-10-04,NA,Denmark,56.2639,9.5018,death,4
2020-10-05,NA,Denmark,56.2639,9.5018,death,1
2020-10-06,NA,Denmark,56.2639,9.5018,death,4
2020-01-22,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-01-23,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-01-24,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-01-25,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-01-26,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-01-27,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-01-28,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-01-29,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-01-30,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-01-31,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-01,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-02,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-03,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-04,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-05,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-06,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-07,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-08,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-09,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-10,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-11,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-12,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-13,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-14,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-15,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-16,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-17,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-18,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-19,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-20,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-21,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-22,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-23,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-24,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-25,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-26,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-27,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-28,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-02-29,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-01,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-02,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-03,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-04,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-05,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-06,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-07,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-08,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-09,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-10,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-11,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-12,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-13,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-14,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-15,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-16,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-17,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-18,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-19,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-20,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-21,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-22,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-23,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-24,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-25,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-26,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-27,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-28,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-29,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-30,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-03-31,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-01,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-02,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-03,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-04,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-05,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-06,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-07,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-08,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-09,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-10,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-11,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-12,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-13,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-14,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-15,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-16,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-17,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-18,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-19,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-20,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-21,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-22,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-23,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-24,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-25,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-26,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-27,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-28,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-29,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-04-30,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-01,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-02,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-03,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-04,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-05,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-06,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-07,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-08,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-09,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-10,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-11,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-12,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-13,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-14,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-15,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-16,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-17,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-18,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-19,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-20,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-21,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-22,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-23,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-24,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-25,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-26,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-27,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-28,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-29,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-30,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-05-31,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-01,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-02,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-03,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-04,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-05,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-06,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-07,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-08,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-09,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-10,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-11,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-12,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-13,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-14,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-15,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-16,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-17,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-18,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-19,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-20,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-21,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-22,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-23,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-24,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-25,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-26,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-27,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-28,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-29,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-06-30,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-01,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-02,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-03,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-04,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-05,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-06,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-07,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-08,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-09,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-10,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-11,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-12,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-13,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-14,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-15,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-16,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-17,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-18,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-19,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-20,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-21,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-22,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-23,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-24,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-25,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-26,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-27,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-28,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-29,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-30,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-07-31,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-01,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-02,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-03,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-04,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-05,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-06,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-07,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-08,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-09,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-10,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-11,Faroe Islands,Denmark,61.8926,-6.9118,death,0
2020-08-12,Faroe Islands,Denmark,61.8926,-6.9118,death,0
