"YY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS"
87,3,15,17,40,6,8,2.3,9.1,6.7,999,1022.9,1.8,2.3,999,99
87,3,15,18,60,6,7,2.2,10,6.9,999,1022.1,2.3,2.3,999,99
87,3,15,19,70,6,7,2.2,9.1,7.3,999,1021.8,2,2.3,999,99
87,3,15,20,70,4,5,2,10,7.2,999,1022,2.7,2.4,999,99
87,3,15,21,60,5,6,1.9,11.1,7.2,999,1022.1,2.7,2.4,999,99
87,3,15,22,70,2,3,1.9,10,7.3,999,1022.5,3.4,2.4,999,99
87,3,15,23,80,2,3,2,11.1,7.4,999,1022.6,2.4,2.3,999,99
87,3,16,0,80,2,2,2.1,8.3,7.4,999,1023,1.9,2.3,999,99
87,3,16,1,0,0,0,2.1,9.1,7.3,999,1023.2,1.6,2.3,999,99
87,3,16,2,90,1,1,1.8,10,6.9,999,1023.4,1.9,2.3,999,99
87,3,16,3,250,1,2,1.8,9.1,7.1,999,1023.5,1.9,2.3,999,99
87,3,16,4,250,2,3,1.7,8.3,7,999,1023.2,1.5,2.3,999,99
87,3,16,5,300,4,5,1.7,9.1,7.2,999,1022.9,1.2,2.3,999,99
87,3,16,6,70,3,4,1.7,10,7.2,999,1023,0.5,2.3,999,99
87,3,16,7,50,6,7,2,11.1,7.4,999,1022.5,0.7,2.3,999,99
87,3,16,8,50,6,7,1.8,10,7.1,999,1022.2,0.1,2.3,999,99
87,3,16,9,50,5,6,1.7,10,6.9,999,1022.2,-0.3,2.3,999,99
87,3,16,10,40,6,7,1.9,10,7,999,1022.3,-0.7,2.3,999,99
87,3,16,11,10,7,8,1.8,11.1,6.8,999,1022.4,-1,2.3,999,99
87,3,16,12,270,6,7,1.8,11.1,6.7,999,1022.3,-0.8,2.3,999,99
87,3,16,13,260,5,7,2.2,10,7.3,999,1022.2,-1,2.3,999,99
87,3,16,14,250,5,6,1.9,9.1,7,999,1022,-1.1,2.4,999,99
87,3,16,15,250,3,5,2.1,12.5,7.6,999,1021.4,-0.9,2.4,999,99
87,3,16,16,230,1,2,1.8,12.5,7.6,999,1020.9,-0.6,2.5,999,99
87,3,16,17,0,0,1,1.8,11.1,7.4,999,1020,1.3,3,999,99
87,3,16,18,250,5,6,1.8,12.5,7.7,999,1018.8,0.9,2.8,999,99
87,3,16,19,250,5,8,1.9,12.5,8,999,1018.1,1.2,2.7,999,99
87,3,16,20,300,6,8,1.9,12.5,8.1,999,1017.8,1.9,2.7,999,99
87,3,16,21,310,6,8,1.7,12.5,7.6,999,1017.3,1.9,2.6,999,99
87,3,16,22,320,8,9,2,12.5,7.9,999,1017.3,1.1,2.4,999,99
87,3,16,23,350,9,11,1.7,12.5,7.1,999,1017.4,0,2.4,999,99
87,3,17,0,290,6,9,1.9,11.1,6.9,999,1017.8,-1.1,2.4,999,99
87,3,17,1,270,5,6,1.6,11.1,6.7,999,1017.6,-0.6,2.4,999,99
87,3,17,2,280,9,11,1.5,12.5,6.2,999,1017,-0.3,2.4,999,99
87,3,17,3,280,6,7,1.6,12.5,6.2,999,1017,-1.1,2.4,999,99
87,3,17,4,290,7,9,1.4,12.5,6,999,1016.3,-1.3,2.4,999,99
87,3,17,5,310,7,8,1.6,12.5,6.6,999,1015.8,-1.4,2.4,999,99
87,3,17,6,330,8,9,1.2,11.1,8.6,999,1015.5,-1.8,2.4,999,99
87,3,17,7,340,8,10,99,99,99,999,1015.1,-2.3,2.4,999,99
87,3,17,8,10,8,10,1.2,11.1,5.9,999,1014.6,-2.6,2.4,999,99
87,3,17,10,0,8,10,1.3,11.1,5.8,999,1014.9,-3.3,2.4,999,99
87,3,17,11,320,9,11,1.4,11.1,5.6,999,1015,-3,2.4,999,99
87,3,17,12,290,9,12,1.5,11.1,5.6,999,1014.8,-3,2.3,999,99
87,3,17,13,290,9,12,1.5,9.1,5.4,999,1014.7,-2.9,2.4,999,99
87,3,17,14,300,8,10,1.6,6.7,5.2,999,1014.5,-2.3,2.4,999,99
87,3,17,16,330,7,99,99,99,99,999,1014.5,-2,2.4,999,99
87,3,17,17,330,7,9,1.2,7.7,5.5,999,1013.8,-0.3,2.4,999,99
87,3,17,18,320,7,9,1.2,7.1,5.2,999,1013.5,0,2.4,999,99
87,3,17,19,320,8,10,1.1,7.7,4.8,999,1013.3,0.7,2.4,999,99
87,3,17,20,340,7,10,1.1,7.1,5.3,999,1013.7,0.8,2.4,999,99
87,3,17,21,10,9,11,1,7.7,4.9,999,1014.1,0.8,2.4,999,99
87,3,17,22,30,7,9,1.2,11.1,5.4,999,1015.1,-0.4,2.4,999,99
87,3,17,23,20,7,8,1.1,7.7,5.4,999,1015.6,-0.6,2.4,999,99
87,3,18,0,340,7,8,1.2,10,5.7,999,1016.1,0,2.4,999,99
87,3,18,1,320,10,12,1.3,7.1,5.2,999,1016.1,0.4,2.4,999,99
87,3,18,2,310,10,11,1.3,7.1,5,999,1016.4,0.1,2.4,999,99
87,3,18,3,310,8,10,1.1,7.7,4.7,999,1016.2,0.1,2.4,999,99
87,3,18,4,330,9,11,1.3,8.3,5,999,1015.7,0.1,2.4,999,99
87,3,18,6,30,6,7,1.4,7.7,5.5,999,1015.6,0,2.4,999,99
87,3,18,7,30,7,9,1.4,7.7,5.9,999,1015.4,0.1,2.4,999,99
87,3,18,8,40,8,10,1.4,7.7,5.8,999,1015.5,0,2.3,999,99
87,3,18,9,40,8,10,1.4,7.7,5.8,999,1016,0.1,2.3,999,99
87,3,18,10,40,7,9,1.3,7.7,5.6,999,1016.5,0,2.3,999,99
87,3,18,11,30,8,9,1.4,8.3,5.7,999,1016.8,0,2.3,999,99
87,3,18,12,20,7,9,1.5,8.3,5.5,999,1017.2,0.1,2.3,999,99
87,3,18,13,0,7,9,1.4,7.7,5.4,999,1017,0.5,2.4,999,99
87,3,18,14,0,9,10,1.6,7.7,5.5,999,1016.9,1.2,2.4,999,99
87,3,18,15,20,7,8,1.8,7.7,5.8,999,1017.2,1.6,2.4,999,99
87,3,18,16,10,6,7,1.6,7.7,5.5,999,1017.3,2,2.4,999,99
87,3,18,17,30,5,5,1.5,7.7,5.7,999,1016.9,3.1,2.4,999,99
87,3,18,18,0,0,2,1.4,7.1,5.6,999,1016.6,4.2,2.5,999,99
87,3,18,19,50,1,2,1.2,7.1,5.6,999,1016.1,3.6,2.7,999,99
87,3,18,20,0,0,1,1.2,7.7,5.7,999,1015.8,3.2,2.8,999,99
87,3,18,21,0,0,1,1.2,7.7,6.1,999,1015.7,2.6,2.7,999,99
87,3,18,22,0,0,0,1.2,7.7,6,999,1015.9,2.4,2.6,999,99
87,3,18,23,0,0,0,1,7.1,5.9,999,1016.6,2.6,2.6,999,99
87,3,19,0,0,0,1,1,6.7,5.7,999,1016.9,2.9,2.6,999,99
87,3,19,1,0,4,6,0.9,6.7,5.4,999,1016.9,3.6,2.6,999,99
87,3,19,2,300,6,8,0.9,6.7,5.3,999,1016.9,3.1,2.5,999,99
87,3,19,3,300,6,7,0.9,6.3,4.7,999,1016.7,2.7,2.4,999,99
87,3,19,4,290,6,7,0.8,6.3,4.7,999,1016.2,2,2.5,999,99
87,3,19,5,300,5,6,0.8,6.3,4.7,999,1015.3,1.9,2.4,999,99
87,3,19,6,320,6,7,0.8,6.3,4.6,999,1014.9,1.8,2.4,999,99
87,3,19,7,300,6,6,0.8,6.3,4.6,999,1014.3,1.5,2.4,999,99
87,3,19,8,300,7,9,0.7,6.3,4.5,999,1013.3,1.2,2.4,999,99
87,3,19,9,300,6,8,0.7,6.3,4.6,999,1013.1,1.1,2.4,999,99
87,3,19,10,280,7,9,0.8,6.3,4.6,999,1012.5,1.1,2.4,999,99
87,3,19,11,290,7,9,0.7,5.9,4.3,999,1012.2,1.1,2.4,999,99
87,3,19,12,290,8,9,0.8,5.9,4.3,999,1011.7,1.7,2.4,999,99
87,3,19,13,270,6,8,0.8,7.1,4.6,999,1011.5,2.7,2.4,999,99
87,3,19,14,280,6,7,0.8,6.7,4.6,999,1011,2.8,2.4,999,99
87,3,19,15,270,2,3,0.8,7.1,4.9,999,1010.7,3.3,2.4,999,99
87,3,19,16,270,2,3,0.7,6.7,5.2,999,1010.3,3.5,2.6,999,99
87,3,19,17,280,4,4,0.6,6.3,5.2,999,1009.8,3.5,2.6,999,99
87,3,19,18,330,6,8,0.6,6.3,4.5,999,1009.3,3.3,2.6,999,99
87,3,19,19,350,6,7,0.6,6.3,4.3,999,1009.5,1.6,2.6,999,99
87,3,19,20,10,4,5,0.5,6.3,4.1,999,1009.6,1.2,2.7,999,99
87,3,19,21,30,2,3,0.5,6.3,4.4,999,1009.2,2.1,2.7,999,99
87,3,19,22,30,3,4,0.6,11.1,5.1,999,1009.3,2.7,2.7,999,99
87,3,19,23,30,3,4,0.5,5,4.7,999,1009.9,3.6,2.7,999,99
87,3,20,0,10,2,3,0.5,11.1,4.9,999,1010.3,3.5,2.7,999,99
87,3,20,1,330,5,6,0.6,11.1,4.8,999,1010.3,3.5,2.6,999,99
87,3,20,2,300,6,7,0.6,11.1,4.3,999,1010.2,3.2,2.6,999,99
87,3,20,3,290,6,8,0.6,11.1,4.1,999,1010,3,2.5,999,99
87,3,20,4,290,6,8,0.6,11.1,4,999,1009.5,2.8,2.5,999,99
87,3,20,5,280,6,8,0.6,11.1,3.8,999,1008.9,2.4,2.4,999,99
87,3,20,6,270,6,7,0.6,4.8,3.7,999,1008.7,2.1,2.4,999,99
87,3,20,7,270,6,7,0.6,4.5,4.1,999,1008.1,2.1,2.4,999,99
87,3,20,8,270,6,7,0.6,4.8,4.3,999,1007.6,2,2.4,999,99
87,3,20,9,340,7,8,0.7,5.3,4.4,999,1007.7,1.5,2.4,999,99
87,3,20,10,10,5,6,0.6,4.8,4.3,999,1007.9,1.3,2.4,999,99
87,3,20,11,270,5,6,0.6,4.8,4.7,999,1008.1,1.6,2.4,999,99
87,3,20,12,350,5,6,0.6,10,4.6,999,1008.6,1.6,2.4,999,99
87,3,20,13,10,6,7,0.8,5.9,5.1,999,1008.4,2.2,2.4,999,99
87,3,20,14,0,7,9,1,5.3,4.9,999,1008.3,2.4,2.4,999,99
87,3,20,15,0,7,8,1.1,5.6,4.6,999,1008.4,2.3,2.4,999,99
87,3,20,16,350,6,7,1.2,5.6,4.7,999,1008.5,2.1,2.5,999,99
87,3,20,17,350,5,7,1.1,5.9,4.5,999,1008.5,2.6,2.5,999,99
87,3,20,18,10,5,6,1,5.3,4.6,999,1008.2,3.5,2.7,999,99
87,3,20,19,60,7,8,1.1,6.3,4.8,999,1008,2.9,2.7,999,99
87,3,20,20,50,8,9,1.1,5.3,4.5,999,1008,2.4,2.7,999,99
87,3,20,21,60,7,9,1.1,6.3,4.7,999,1008.1,2.7,2.7,999,99
87,3,20,22,50,7,8,1.2,6.3,4.9,999,1008.4,2.7,2.7,999,99
87,3,20,23,50,6,7,1.2,6.3,4.9,999,1008.9,2.6,2.6,999,99
87,3,21,0,50,7,8,1,6.3,4.7,999,1009.3,2.5,2.6,999,99
87,3,21,1,50,8,9,1,5.9,4.7,999,1009.4,2.3,2.6,999,99
87,3,21,2,40,7,9,1.1,5.9,4.8,999,1009.4,2,2.6,999,99
87,3,21,3,40,6,6,1.2,5.9,4.9,999,1008.9,1.2,2.5,999,99
87,3,21,4,260,6,7,1.1,6.3,5,999,1007.7,0.9,2.5,999,99
87,3,21,5,270,7,8,1.1,5.9,5,999,1006.5,1.2,2.5,999,99
87,3,21,6,270,8,10,1,6.3,4.6,999,1005.6,1.3,2.6,999,99
87,3,21,7,270,7,9,1,6.3,4.5,999,1004.8,1.5,2.6,999,99
87,3,21,8,20,7,8,1.1,6.3,4.9,999,1004.3,1.2,2.6,999,99
87,3,21,9,40,6,8,1.1,6.7,5.1,999,1004.2,0.6,2.6,999,99
87,3,21,10,50,8,10,1.3,6.7,4.9,999,1004.1,1.2,2.6,999,99
87,3,21,11,50,8,10,1.5,6.7,5.2,999,1004.5,1.2,2.6,999,99
87,3,21,12,50,10,12,1.4,6.7,5.2,999,1004.9,1.7,2.5,999,99
87,3,21,13,60,11,13,1.7,7.1,5.4,999,1005.4,2,2.6,999,99
87,3,21,14,70,9,10,1.7,7.1,5.5,999,1005.9,1.9,2.5,999,99
87,3,21,15,60,7,9,1.7,7.1,5.5,999,1006.2,1.9,2.5,999,99
87,3,21,16,50,7,8,1.5,7.1,5.3,999,1006.1,2.3,2.7,999,99
87,3,21,17,80,7,9,1.5,6.7,5.2,999,1006,2.5,2.7,999,99
87,3,21,18,90,6,7,1.3,6.7,5.3,999,1005.8,2.5,2.8,999,99
87,3,21,19,90,5,6,1.2,5.6,5.2,999,1005.5,2.7,2.8,999,99
87,3,21,20,50,5,6,1.1,7.1,5.1,999,1005.3,2.4,2.8,999,99
87,3,21,21,70,4,4,1.2,6.7,5.5,999,1005.3,1.2,2.8,999,99
87,3,21,22,80,5,6,1.1,5.9,5.4,999,1005.2,1.9,2.8,999,99
87,3,21,23,70,7,8,1,6.3,5.5,999,1005.2,2.1,2.8,999,99
87,3,22,0,70,6,8,1.1,7.7,5.5,999,1005.3,1.8,2.7,999,99
87,3,22,1,70,5,6,1.1,9.1,5.5,999,1005.3,1.4,2.7,999,99
87,3,22,2,70,4,6,1,8.3,5.5,999,1005.4,1.3,2.6,999,99
87,3,22,3,80,6,8,1.1,8.3,5.2,999,1005.1,1.7,2.7,999,99
87,3,22,4,70,7,9,1.1,8.3,4.7,999,1004.8,1.7,2.7,999,99
87,3,22,5,50,8,9,1.2,7.7,4.8,999,1005,1.9,2.7,999,99
87,3,22,6,50,7,8,1.2,6.7,4.8,999,1005.7,2.3,2.7,999,99
87,3,22,7,60,6,7,1.1,7.7,4.9,999,1006.2,1.6,2.7,999,99
87,3,22,8,60,4,6,1.1,7.7,5.2,999,1006.5,1.6,2.7,999,99
87,3,22,9,50,6,7,1,7.7,5.1,999,1006.9,1.6,2.7,999,99
87,3,22,10,60,8,10,1,7.7,4.6,999,1008,1.9,2.7,999,99
87,3,22,11,50,8,11,1.1,7.7,4.7,999,1008.6,1.7,2.7,999,99
87,3,22,12,60,11,13,1.1,4.5,4.4,999,1009.7,1.9,2.7,999,99
87,3,22,13,60,10,12,1.3,6.3,4.7,999,1010.9,2.2,2.4,999,99
87,3,22,15,50,11,13,1.4,5.6,4.8,999,1012.1,999,999,999,99
87,3,22,16,50,11,13,1.6,6.3,5,999,1012.7,2.6,2.7,999,99
87,3,22,17,40,10,12,1.6,5.9,4.9,999,1012.7,2.8,2.7,999,99
87,3,22,18,40,11,14,1.8,6.3,5.1,999,1012.7,3.2,2.7,999,99
87,3,22,19,30,10,13,1.8,7.1,5.1,999,1012.7,3.4,2.7,999,99
87,3,22,20,20,10,11,1.8,7.1,5.3,999,1013,999,2.7,999,99
87,3,22,21,40,8,9,2,7.1,5.6,999,1013.6,3.2,2.7,999,99
87,3,22,22,40,8,9,1.9,7.1,5.7,999,1013.8,3.2,2.7,999,99
87,3,22,23,50,7,9,1.8,7.7,5.6,999,1014.1,3.5,2.8,999,99
87,3,23,0,40,9,12,1.7,7.1,5.7,999,1014.4,3.9,2.8,999,99
87,3,23,1,50,7,8,1.7,7.7,5.9,999,1015.3,3.9,2.8,999,99
87,3,23,2,70,6,7,1.5,7.7,6.1,999,1015.8,3.9,2.8,999,99
87,3,23,3,60,5,6,1.6,6.7,6,999,1015.7,3.9,2.7,999,99
87,3,23,4,60,7,7,1.7,8.3,6.3,999,1016,4.3,2.8,999,99
87,3,23,5,50,8,9,1.6,8.3,6,999,1016.3,4.3,2.8,999,99
87,3,23,6,40,9,11,1.7,7.1,5.7,999,1015.9,4.3,2.7,999,99
87,3,23,7,40,9,12,1.9,8.3,5.9,999,1015.8,4,2.7,999,99
87,3,23,8,40,9,11,1.8,7.7,5.6,999,1015.8,3.6,2.7,999,99
87,3,23,9,60,9,10,2.1,8.3,5.9,999,1016,3.5,2.7,999,99
87,3,23,10,60,6,7,2.1,7.7,6,999,1016.6,3.2,2.7,999,99
87,3,23,11,50,6,7,2,8.3,6.3,999,1016.9,3.1,2.7,999,99
87,3,23,12,60,5,6,2.2,9.1,6.6,999,1017.3,3.5,2.7,999,99
87,3,23,13,60,7,9,2.2,8.3,6.8,999,1017.7,3.7,2.7,999,99
87,3,23,14,60,8,10,2.4,9.1,6.7,999,1018.2,3.4,2.8,999,99
87,3,23,15,60,9,11,2.3,8.3,6.3,999,1018.6,2.9,2.8,999,99
87,3,23,16,60,10,12,2.6,9.1,6.5,999,1018.6,2.7,2.8,999,99
87,3,23,17,70,9,12,2.6,9.1,6.4,999,1018.3,2.3,2.8,999,99
87,3,23,18,80,9,11,2.3,7.1,6.1,999,1018.2,2.4,2.8,999,99
87,3,23,19,70,7,9,2.1,10,6,999,1017.8,2.7,2.8,999,99
87,3,23,20,80,6,8,2.3,8.3,6.2,999,1018,2.8,2.8,999,99
87,3,23,21,80,6,7,2.3,10,6.6,999,1017.5,3,2.9,999,99
87,3,23,22,60,5,6,2.2,10,6.5,999,1017.5,2.8,2.9,999,99
87,3,23,23,70,5,6,2.1,8.3,6.6,999,1017.4,2.1,2.9,999,99
87,3,24,0,70,4,5,2.2,10,6.9,999,1017.3,1.7,2.8,999,99
87,3,24,1,80,3,4,2,10,6.7,999,1017.4,1.8,2.8,999,99
87,3,24,2,80,4,4,2.1,10,7.3,999,1017.1,1.9,2.8,999,99
87,3,24,3,90,3,4,2.2,10,7.4,999,1017.1,1.8,2.8,999,99
87,3,24,4,90,4,5,2.3,10,7.7,999,1016.3,1.6,2.8,999,99
87,3,24,5,100,3,4,1.9,10,7.4,999,1016,1.5,2.8,999,99
87,3,24,6,120,3,4,1.8,11.1,7.4,999,1016.7,1.6,2.7,999,99
87,3,24,7,170,1,2,2.1,10,7.6,999,1016.5,1.9,2.7,999,99
87,3,24,8,260,3,4,2.2,10,7.6,999,1015.8,1.9,2.8,999,99
87,3,24,9,280,4,5,2.1,10,7.4,999,1016.1,2.5,2.8,999,99
87,3,24,10,310,5,6,1.9,11.1,7.3,999,1016.3,2.4,2.8,999,99
87,3,24,11,280,3,4,2.1,10,7.6,999,1017,2.4,2.8,999,99
87,3,24,12,30,5,6,2.1,11.1,7.7,999,1017.3,3.2,2.8,999,99
87,3,24,13,40,5,6,2.1,11.1,7.8,999,1017.4,3.5,2.8,999,99
87,3,24,14,60,3,4,2,11.1,7.8,999,1017.5,4.1,2.8,999,99
87,3,24,15,50,6,7,1.8,11.1,7.6,999,1017.8,5.4,3,999,99
87,3,24,16,50,5,5,1.8,10,7.6,999,1017.7,6.3,3.1,999,99
87,3,24,17,70,2,5,1.9,10,7.6,999,1017.6,6.6,3.2,999,99
87,3,24,18,70,4,4,2,10,7.7,999,1017.5,6.8,3.3,999,99
87,3,24,19,0,3,3,2,10,7.2,999,1017.1,7,3.5,999,99
87,3,24,20,260,2,3,2,10,7.5,999,1016.5,5.7,3.8,999,99
87,3,24,21,250,2,2,2,9.1,7.4,999,1015.9,5.9,3.9,999,99
87,3,24,22,250,1,2,1.8,11.1,7.4,999,1016.1,6.9,3.9,999,99
87,3,24,23,240,1,2,1.7,10,7.2,999,1015.9,7.4,3.6,999,99
87,3,25,0,240,1,2,1.8,11.1,7.4,999,1016.1,8.2,3.5,999,99
87,3,25,1,220,2,3,1.6,10,7.2,999,1016.5,9.3,3.4,999,99
87,3,25,2,90,3,3,1.5,10,7.3,999,1016.7,9.7,3.3,999,99
87,3,25,3,100,4,5,1.5,10,7.3,999,1016.9,9.2,3.3,999,99
87,3,25,4,90,5,5,1.4,10,7.5,999,1017,9.2,3.2,999,99
87,3,25,5,100,4,5,1.4,10,7.6,999,1017,8.3,3.2,999,99
87,3,25,6,200,3,4,1.4,11.1,7.6,999,1016.9,8.1,3.1,999,99
87,3,25,7,250,4,5,1.5,9.1,7.6,999,1017,7.5,3.2,999,99
87,3,25,8,250,3,3,1.4,10,7.5,999,1016.8,7.2,3.2,999,99
87,3,25,9,230,5,5,1.5,10,7.7,999,1017,6.9,3.2,999,99
87,3,25,10,220,3,4,1.4,9.1,7.5,999,1017.3,5.6,3.1,999,99
87,3,25,11,0,0,0,1.4,10,7.7,999,1017.7,5,3.1,999,99
87,3,25,12,0,0,1,1.2,10,7.2,999,1018,6.7,3.1,999,99
87,3,25,13,180,1,2,1.1,10,7.4,999,1018.2,7.1,3.2,999,99
87,3,25,14,120,3,3,1.2,10,7.7,999,1018.7,6.7,3.5,999,99
87,3,25,15,0,0,1,1.3,10,8,999,1018.8,9,3.9,999,99
87,3,25,16,0,0,0,1.2,10,8.1,999,1018.6,11.6,3.6,999,99
87,3,25,17,110,1,2,1.1,10,8.1,999,1018.4,13,4,999,99
87,3,25,18,110,4,5,1.1,9.1,8.1,999,1017.7,12.1,5.1,999,99
87,3,25,19,140,6,7,1.2,9.1,8.1,999,1016.9,9.6,4,999,99
87,3,25,20,160,7,8,1.1,10,7.9,999,1016.7,7.4,3.5,999,99
87,3,25,21,160,6,7,1,9.1,7.4,999,1016.1,7.3,3.6,999,99
87,3,25,22,160,7,8,1.1,10,7.5,999,1015.7,7.9,3.5,999,99
87,3,25,23,160,7,8,1.1,10,7.4,999,1015.7,11,3.5,999,99
87,3,26,0,180,8,10,1.2,10,7.5,999,1016.1,11.7,3.3,999,99
87,3,26,1,170,7,7,0.9,10,6.9,999,1016.4,11.4,3.2,999,99
87,3,26,2,130,4,4,0.9,10,7,999,1016.6,10.1,3.2,999,99
87,3,26,3,140,6,6,0.9,10,7.3,999,1016.2,9.5,3.1,999,99
87,3,26,4,120,6,6,0.9,10,7.5,999,1016.5,7.9,3.6,999,99
87,3,26,5,110,2,3,0.9,10,7.3,999,1017.3,7.5,4.2,999,99
87,3,26,6,120,4,4,0.9,9.1,7.4,999,1017.4,7.8,4,999,99
87,3,26,7,140,3,4,0.8,9.1,7.1,999,1016.9,6.9,3.9,999,99
87,3,26,8,160,3,4,0.9,9.1,7.7,999,1015.9,6.4,3.9,999,99
87,3,26,9,180,3,5,0.8,9.1,7.4,999,1016.1,5.5,3.8,999,99
87,3,26,10,0,0,1,0.9,10,7.3,999,1015.8,5,3.6,999,99
87,3,26,11,170,4,5,0.9,8.3,6.9,999,1015.5,5.1,3.5,999,99
87,3,26,12,160,2,3,0.9,8.3,6.7,999,1015,4.9,3.3,999,99
87,3,26,13,120,7,8,1,9.1,6,999,1013.8,4.7,3.2,999,99
87,3,26,14,110,6,7,1,9.1,6.1,999,1013.2,4.6,3.2,999,99
87,3,26,15,110,5,6,1,10,6.1,999,1013.3,5,3.2,999,99
87,3,26,16,110,6,7,0.9,9.1,5.6,999,1012.4,5.9,3.2,999,99
87,3,26,17,120,7,8,0.8,9.1,5.4,999,1011.3,6.3,3.5,999,99
87,3,26,18,120,8,9,0.9,9.1,4.9,999,1010.6,5.6,3.5,999,99
87,3,26,19,130,6,7,1,9.1,5,999,1009.9,6.2,3.5,999,99
87,3,26,20,120,4,5,0.9,9.1,5.3,999,1009.3,7.9,3.5,999,99
87,3,26,21,120,1,2,1,9.1,5.9,999,1009.4,7.9,3.9,999,99
87,3,26,22,140,2,3,1,9.1,5.9,999,1009.7,8.4,3.9,999,99
87,3,26,23,150,3,3,1,8.3,6,999,1009.6,8.1,3.9,999,99
87,3,27,0,180,2,2,1,9.1,6,999,1010.4,8.8,3.8,999,99
87,3,27,1,250,5,6,0.9,8.3,5.7,999,1011.5,8,3.6,999,99
87,3,27,2,0,0,1,0.9,8.3,6.1,999,1012.2,7.1,3.7,999,99
87,3,27,3,130,1,1,0.9,9.1,6.2,999,1012.9,7.9,3.6,999,99
87,3,27,4,0,0,0,0.9,10,6,999,1013.4,7.9,3.6,999,99
87,3,27,5,130,1,1,0.8,10,6.1,999,1013.5,7.8,3.6,999,99
87,3,27,6,140,3,4,0.8,8.3,6.1,999,1013.6,7.5,3.5,999,99
87,3,27,7,140,4,4,0.8,9.1,6.2,999,1013.5,7.1,3.5,999,99
87,3,27,8,170,1,2,0.8,9.1,6.4,999,1013.9,6.2,3.4,999,99
87,3,27,9,210,2,3,0.8,8.3,6.4,999,1014.1,5.7,3.2,999,99
87,3,27,10,220,3,3,0.8,8.3,6.3,999,1014.8,5.1,3.2,999,99
87,3,27,11,230,4,4,0.8,8.3,6.2,999,1015.4,5.1,3.2,999,99
87,3,27,12,240,3,3,0.9,9.1,6.2,999,1015.9,5.1,3.3,999,99
87,3,27,13,240,2,3,0.8,8.3,6.2,999,1016.2,5.9,3.3,999,99
87,3,27,14,230,2,3,0.8,7.1,6,999,1016.3,6.5,3.5,999,99
87,3,27,15,140,3,4,0.7,8.3,6.3,999,1016.2,9,3.8,999,99
87,3,27,16,130,3,4,0.6,9.1,6.5,999,1015.9,11.2,4.3,999,99
87,3,27,17,120,1,1,0.6,7.1,6.3,999,1015.7,12.8,4.4,999,99
87,3,27,18,110,2,3,0.6,9.1,6.9,999,1015.6,12.8,5,999,99
87,3,27,19,110,3,4,0.6,9.1,6.8,999,1015.4,10.9,4.8,999,99
87,3,27,20,130,3,4,0.6,9.1,7.1,999,1015,9.8,4.8,999,99
87,3,27,21,160,4,5,0.6,8.3,7.1,999,1015,9,4.9,999,99
87,3,27,22,190,5,6,0.6,8.3,6.8,999,1015,9.3,4.7,999,99
87,3,27,23,240,1,2,0.6,8.3,6.7,999,1015.5,10.8,4.9,999,99
87,3,28,0,240,3,4,0.7,7.7,6.6,999,1016.4,10.5,5.1,999,99
87,3,28,1,240,2,2,0.7,9.1,6.2,999,1017.6,11.2,5.1,999,99
87,3,28,2,230,1,2,0.7,9.1,6.5,999,1017.6,9.3,5.1,999,99
87,3,28,3,0,0,0,0.6,8.3,6.5,999,1017.7,8.6,4.9,999,99
87,3,28,4,0,0,1,0.6,8.3,6.7,999,1016.7,8.1,5.1,999,99
87,3,28,5,100,1,1,0.6,8.3,6.6,999,1016.4,6.3,4.9,999,99
87,3,28,6,110,1,2,0.6,10,6.9,999,1016.3,5.9,4.6,999,99
87,3,28,7,100,2,3,0.6,8.3,7.1,999,1016.4,5.9,4.5,999,99
87,3,28,8,110,2,2,0.6,9.1,7.5,999,1016,5.5,4.4,999,99
87,3,28,9,120,3,3,0.6,10,7.7,999,1016,5.4,4.3,999,99
87,3,28,10,170,4,4,0.7,9.1,7.7,999,1016.1,5.6,4.3,999,99
87,3,28,11,220,2,2,0.7,8.3,7.3,999,1016.2,5.4,4.3,999,99
87,3,28,12,260,1,1,0.6,10,7.4,999,1016.3,5.4,4.2,999,99
87,3,28,13,0,0,0,0.6,9.1,7.2,999,1016.2,5.1,4.3,999,99
87,3,28,14,260,2,2,0.6,9.1,6.8,999,1016.7,4.8,4.3,999,99
87,3,28,15,260,3,3,0.7,11.1,7.1,999,1016.4,4.7,4.3,999,99
87,3,28,16,90,4,5,0.6,10,6.5,999,1015.8,4.7,4,999,99
87,3,28,17,80,4,5,0.7,10,6.9,999,1015.6,4.7,4,999,99
87,3,28,18,50,6,7,0.6,9.1,6.9,999,1014.8,5.1,4.1,999,99
87,3,28,19,30,5,6,0.6,10,7.9,999,1014.8,5.2,3.9,999,99
87,3,28,20,30,5,6,0.6,10,7.1,999,1014.7,5.6,3.9,999,99
87,3,28,21,340,5,6,0.6,9.1,6.8,999,1014.7,5.5,3.8,999,99
87,3,28,22,280,5,6,0.6,10,7.2,999,1015.4,5.6,3.7,999,99
87,3,28,23,270,5,5,0.6,9.1,6.4,999,1015.7,5.4,3.6,999,99
87,3,29,0,270,5,5,0.7,9.1,5.6,999,1015.9,5.1,3.9,999,99
87,3,29,1,250,3,4,0.7,9.1,5.8,999,1016.5,5.1,3.7,999,99
87,3,29,2,260,3,4,0.6,8.3,5.3,999,1017,4.7,3.9,999,99
