"YYYY","MM","DD","hh","WD","WSPD","GST","WVHT","DPD","APD","MWD","BAR","ATMP","WTMP","DEWP","VIS","TIDE"
2001,2,11,21,999,14.4,19.1,1.73,5,4.26,999,1026,-4.7,3.6,-15.6,99,99
2001,2,11,22,999,13.8,17.3,1.76,5,4.23,999,1027.3,-4.6,3.6,-16.3,99,99
2001,2,11,23,999,16.1,20.3,1.78,5,4.33,999,1028.9,-5,3.6,-14.7,99,99
2001,2,12,0,999,15.5,20.6,1.88,5,4.37,999,1030.1,-5.6,3.5,-16.3,99,99
2001,2,12,1,999,13.4,16.7,1.49,5,4.16,999,1031.9,-6.2,3.5,-15.8,99,99
2001,2,12,2,999,13.9,17.2,1.33,4.76,4,999,1032.9,-6.9,3.5,-16.2,99,99
2001,2,12,3,999,12,15.8,1.5,4.55,4.04,999,1034.4,-7.4,3.5,-17.4,99,99
2001,2,12,4,999,12.1,14.7,1.4,4.55,4.1,999,1035.1,-8.4,3.5,-16.8,99,99
2001,2,12,5,999,11.3,13.9,1.42,4.55,4.07,999,1035.2,-9.2,3.5,-16.8,99,99
2001,2,12,6,999,10.3,13,1.36,4.35,3.95,999,1035.9,-9.4,3.5,-16.3,99,99
2001,2,12,7,999,9.4,12.7,1.06,4,3.75,999,1036.4,-9.9,3.5,-16.5,99,99
2001,2,12,8,999,9.5,12.1,0.98,3.85,3.61,999,1037.4,-10.4,3.6,-16.8,99,99
2001,2,12,9,999,9.3,12.1,0.98,3.57,3.54,999,1037.2,-10.5,3.6,-16.7,99,99
2001,2,12,10,999,7.9,10.8,0.92,3.57,3.57,999,1037.7,-10.3,3.5,-15.9,99,99
2001,2,12,11,999,8.2,10,0.83,3.23,3.51,999,1037.7,-10.3,3.5,-16.4,99,99
2001,2,12,12,999,5.6,7.1,0.77,3.33,3.48,999,1039.1,-10.5,3.5,-16.6,99,99
2001,2,12,13,999,5.1,6.6,0.77,3.13,3.6,999,1039.6,-10.1,3.5,-16.1,99,99
2001,2,12,14,999,3.8,5,0.68,4.76,3.69,999,1040.6,-9.8,3.5,-16.3,99,99
2001,2,12,15,999,1.4,2.3,0.62,4.76,3.84,999,1040.8,-8.9,3.5,-15.3,99,99
2001,2,12,16,999,0.6,1.7,0.58,5.56,4.29,999,1039.8,-7.7,3.6,-15.2,99,99
2001,2,12,17,999,0.8,1.7,0.56,6.67,4.39,999,1039.1,-7.2,3.7,-13.3,99,99
2001,2,12,18,999,1.6,3.1,0.57,4.55,4.47,999,1037.6,-6.7,3.9,-12.2,99,99
2001,2,12,19,999,1.8,3.1,0.53,5,4.4,999,1036.6,-5.7,3.9,-11.4,99,99
2001,2,12,20,999,3.2,4.7,0.5,5.56,4.48,999,1036.5,-5,3.9,-10.1,99,99
2001,2,12,21,999,3.6,5.4,0.47,5,4.56,999,1036.1,-3.5,3.6,-9.8,99,99
2001,2,12,22,999,6.3,7.7,0.54,2.56,3.85,999,1035,-2.3,3.6,-9.1,99,99
2001,2,12,23,999,7.2,9,0.65,3.13,3.5,999,1034.5,-1.8,3.6,-10.5,99,99
2001,2,13,0,999,8.6,10.9,0.68,3.23,3.5,999,1034.4,-3,3.6,-10,99,99
2001,2,13,1,999,7.6,9.3,0.69,3.45,3.47,999,1033.7,-3.8,3.6,-8.8,99,99
2001,2,13,2,999,5.8,7.5,0.66,3.85,3.61,999,1033.6,-3.9,3.5,-8,99,99
2001,2,13,3,999,5.1,6.3,0.55,3.7,3.5,999,1033,-3.9,3.5,-7.8,99,99
2001,2,13,4,999,5.9,7.3,0.5,6.67,3.58,999,1031.9,-3.5,3.5,-7.2,99,99
2001,2,13,5,999,7.2,8.5,0.49,3.33,3.46,999,1030.5,-2.7,3.6,-6.1,99,99
2001,2,13,6,999,5.5,6.9,0.47,3.57,3.51,999,1029.7,-2.6,3.6,-6.3,99,99
2001,2,13,7,999,4.9,5.8,0.44,3.7,3.51,999,1028.8,-2.2,3.6,-5.6,99,99
2001,2,13,8,999,4.4,5.6,0.41,3.33,3.53,999,1027.5,-1.9,3.6,-5.4,99,99
2001,2,13,9,999,3.4,4.8,0.38,3.45,3.64,999,1027,-1.8,3.6,-5.1,99,99
2001,2,13,10,999,4.2,4.9,0.36,3.45,3.64,999,1026.6,-1.5,3.6,-4.1,99,99
2001,2,13,11,999,4.2,5,0.34,3.57,3.52,999,1026,-1.2,3.6,-3.2,99,99
2001,2,13,12,999,5.3,6.7,0.31,3.57,3.55,999,1025.8,-0.8,3.6,-3.2,99,99
2001,2,13,13,999,7.6,8.8,0.44,2.63,2.93,999,1025.8,0,3.6,-2.9,99,99
2001,2,13,14,999,6.4,7.9,0.5,2.78,3.16,999,1025.7,-0.3,3.6,-3.3,99,99
2001,2,13,15,999,6.6,7.8,0.41,2.63,2.95,999,1025.2,0.4,3.6,-3.6,99,99
2001,2,13,16,999,5.8,6.9,0.44,2.78,3,999,1025.2,2,3.6,-3.4,99,99
2001,2,13,17,999,6.1,7.1,0.43,2.63,2.97,999,1024.3,3.1,3.6,-3.4,99,99
2001,2,13,18,999,5.9,6.9,0.43,2.86,3.07,999,1024.2,3.9,3.7,-4.2,99,99
2001,2,13,19,999,4.3,5.6,0.45,2.86,3.09,999,1024.1,4.4,3.9,-3.5,99,99
2001,2,13,20,999,4.6,5.3,0.45,2.94,3.07,999,1024.1,4.7,3.6,-3,99,99
2001,2,13,21,999,2.1,2.7,0.4,2.86,2.97,999,1024.3,5,3.6,-3.8,99,99
2001,2,13,22,999,0.1,0.7,0.31,2.56,3.14,999,1025,4,3.6,-2.5,99,99
2001,2,13,23,999,4.2,5.2,0.31,2.56,3.23,999,1025.6,4.3,3.6,-2.3,99,99
2001,2,14,0,999,4.8,5.7,0.34,2.56,3.24,999,1025.8,4,3.6,-4.2,99,99
2001,2,14,1,999,4.2,4.8,0.29,2.5,3.18,999,1027.2,3.6,3.6,-5.7,99,99
2001,2,14,2,999,5.3,6.3,0.28,2.5,3.52,999,1027.8,3.2,3.6,-5.9,99,99
2001,2,14,3,999,5.8,6.9,0.36,2.63,3.25,999,1027.3,2.8,3.6,-7.1,99,99
2001,2,14,4,999,4.3,5.1,0.56,2.94,3.43,999,1028.1,2.1,3.6,-7.9,99,99
2001,2,14,5,999,3.3,4.3,0.53,4,3.53,999,1027.7,2.1,3.6,-8.1,99,99
2001,2,14,6,999,1.9,2.4,0.46,4,3.51,999,1027.3,2,3.6,-7.2,99,99
2001,2,14,7,999,1.2,1.8,0.39,3.85,3.58,999,1026.7,2,3.5,-6.4,99,99
2001,2,14,8,999,1.2,1.7,0.35,3.85,3.58,999,1026,2,3.5,-7.4,99,99
2001,2,14,9,999,1.9,2.5,0.32,3.57,3.82,999,1025.7,2.3,3.5,-6.2,99,99
2001,2,14,10,999,3.2,3.7,0.31,3.23,3.96,999,1025.6,2.4,3.5,-6.3,99,99
2001,2,14,11,999,3.4,4.1,0.3,4,4.11,999,1025,1.8,3.5,-3.2,99,99
2001,2,14,12,999,3.7,4.5,0.3,10,4.37,999,1025,1.7,3.5,-3.5,99,99
2001,2,14,13,999,4.3,5.2,0.28,10,4.47,999,1024.9,1.2,3.6,-5.2,99,99
2001,2,14,14,999,5.1,5.9,0.26,10,4.68,999,1024.2,1.9,3.6,-4,99,99
2001,2,14,15,999,5.9,6.9,0.34,2.5,3.66,999,1022.8,2.2,3.6,-2.2,99,99
2001,2,14,16,999,7.1,8.4,0.59,2.7,3.11,999,1021.3,3.7,3.6,-0.4,99,99
2001,2,14,17,999,5.8,8.2,0.71,3.33,3.38,999,1020.3,4.6,3.6,-0.5,99,99
2001,2,14,18,999,6.2,7.5,0.68,3.57,3.52,999,1018.9,4.8,3.6,-0.4,99,99
2001,2,14,19,999,7.2,10.1,0.73,4,3.7,999,1016.8,5.1,3.6,0.3,99,99
2001,2,14,20,999,6.8,8.1,0.8,4,3.6,999,1015.6,4.7,3.6,0.4,99,99
2001,2,14,21,999,7.1,8.7,0.85,4.55,3.84,999,1014.1,4.8,3.6,0.5,99,99
2001,2,14,22,999,7.3,8.6,0.85,5,3.84,999,1012.9,4.8,3.6,0.8,99,99
2001,2,14,23,999,7.4,8.5,0.88,4.76,3.81,999,1011.6,4.4,3.6,1.6,99,99
2001,2,15,0,999,5.2,6,0.8,4.35,3.85,999,1010.9,4.3,3.6,2.4,99,99
2001,2,15,1,999,5.4,6.1,0.68,4,3.83,999,1008.7,4.3,3.6,2.6,99,99
2001,2,15,2,999,6.9,7.9,0.65,4.17,3.81,999,1007.2,4.4,3.6,2.5,99,99
2001,2,15,3,999,7.1,8.3,0.68,4.17,3.7,999,1005.6,4.7,3.6,2.5,99,99
2001,2,15,4,999,8.6,10.6,0.76,3.85,3.52,999,1004.1,5.5,3.5,3,99,99
2001,2,15,5,999,7.5,9.2,0.9,3.23,3.61,999,1002.9,5.2,3.6,3.5,99,99
2001,2,15,6,999,5.8,6.7,0.85,3.33,3.66,999,1002.5,4.7,3.6,3.4,99,99
2001,2,15,7,999,3.9,4.9,0.74,5.26,3.67,999,1002.5,4.3,3.6,3.2,99,99
2001,2,15,8,999,6.2,7.5,0.69,5.26,3.84,999,1001.7,4.7,3.6,3.3,99,99
2001,2,15,9,999,5.8,6.7,0.57,2.63,3.46,999,1002.3,4.7,3.6,3.2,99,99
2001,2,15,10,999,5.2,7,0.48,2.56,3.64,999,1003.3,4.4,3.6,3,99,99
2001,2,15,11,999,7.8,9.9,0.4,2.5,3.84,999,1004.2,4.3,3.5,1.7,99,99
2001,2,15,12,999,9.9,12,0.68,3.13,3.21,999,1006,3.6,3.6,-1.2,99,99
2001,2,15,13,999,8.2,9.6,0.8,3.33,3.28,999,1007.9,3.2,3.6,-1.6,99,99
2001,2,15,14,999,11.4,13.5,0.84,3.33,3.24,999,1008.8,3.2,3.6,-3.3,99,99
2001,2,15,15,999,10.4,11.9,1.05,3.85,3.57,999,1010.7,2.8,3.6,-5.1,99,99
2001,2,15,16,999,9.4,11.5,0.97,4,3.56,999,1011.7,2.8,3.6,-6.1,99,99
2001,2,15,17,999,8.5,12.7,0.93,3.85,3.49,999,1012.5,2.8,3.6,-7.5,99,99
2001,2,15,18,999,9.3,10.5,0.87,3.7,3.48,999,1012.5,2.9,3.6,-8.1,99,99
2001,2,15,19,999,8.9,10.5,0.92,3.57,3.51,999,1013.3,3.1,3.6,-7.6,99,99
2001,2,15,20,999,8,9.9,0.86,3.57,3.42,999,1014,2.9,3.6,-8.8,99,99
2001,2,15,21,999,7.2,8.3,0.75,3.45,3.33,999,1015,2.9,3.6,-8.4,99,99
2001,2,15,22,999,6.6,7.9,0.66,3.03,3.48,999,1015.9,2.7,3.6,-10.1,99,99
2001,2,15,23,999,6.9,8,0.73,5,3.66,999,1016.6,2.1,3.6,-10.3,99,99
2001,2,16,0,999,7,8.5,0.72,2.7,3.63,999,1018.7,2,3.6,-9,99,99
2001,2,16,1,999,6.9,8,0.68,2.94,3.49,999,1019,1.3,3.6,-8.7,99,99
2001,2,16,2,999,5.9,7,0.64,2.78,3.47,999,1019.7,1.2,3.6,-8.4,99,99
2001,2,16,3,999,6.8,7.9,0.66,2.86,3.44,999,1020.5,0.8,3.6,-7.3,99,99
2001,2,16,4,999,6.3,8.2,0.67,2.94,3.36,999,1020.9,0.6,3.6,-7.2,99,99
2001,2,16,5,999,6.4,7.7,0.64,4.55,3.43,999,1021,0.4,3.6,999,99,99
2001,2,16,6,999,4.4,5.5,0.61,3.03,3.42,999,1021.9,0.1,3.6,-6.9,99,99
2001,2,16,7,999,3.1,4,0.56,4,3.49,999,1022,-0.4,3.6,-7,99,99
2001,2,16,8,999,3,3.8,0.51,3.13,3.69,999,1021.5,-0.4,3.6,-6.1,99,99
2001,2,16,9,999,2.5,3.4,0.49,4.76,3.95,999,1021.2,-0.7,3.6,-6.1,99,99
2001,2,16,10,999,2.9,3.7,0.48,4.76,4.17,999,1021.9,-0.8,3.6,-6.4,99,99
2001,2,16,11,999,3.2,4.1,0.47,4.55,4.31,999,1021.9,-1.1,3.5,-6.2,99,99
2001,2,16,12,999,3,3.7,0.51,5,4.41,999,1022.4,-1.1,3.5,-6.1,99,99
2001,2,16,13,999,2.6,3.5,0.5,4.76,4.43,999,1022.5,-0.8,3.6,-6.1,99,99
2001,2,16,14,999,1.5,2.1,0.53,5,4.33,999,1021.9,-1,3.6,-6.1,99,99
2001,2,16,15,999,2.5,3.3,0.49,4.76,4.47,999,1022.5,-0.7,3.6,-6,99,99
2001,2,16,16,999,1.9,2.7,0.45,5,4.61,999,1021.8,-0.3,3.6,-6.2,99,99
2001,2,16,17,999,0.5,1.1,0.44,4.76,4.77,999,1020,0.7,3.9,999,99,99
2001,2,16,18,999,2.1,2.6,0.45,4.55,4.81,999,1019.4,1.2,4,-4.5,99,99
2001,2,16,19,999,1.9,2.8,0.43,6.67,4.94,999,1018.8,2,4,-3.3,99,99
2001,2,16,20,999,2.7,3.2,0.4,9.09,5.02,999,1017.9,2.7,3.9,-2.4,99,99
2001,2,16,21,999,2,2.4,0.43,6.25,4.63,999,1017.1,3.5,3.9,-2.1,99,99
2001,2,16,22,999,4.4,5.4,0.35,11.11,4.94,999,1016.2,2.1,3.9,-1.4,99,99
2001,2,16,23,999,6.6,7.4,0.38,7.14,4.2,999,1014.9,0.9,3.9,-0.5,99,99
2001,2,17,0,999,4.9,5.7,0.5,2.86,3.45,999,1014.1,0.9,3.7,-0.4,99,99
2001,2,17,1,999,4,4.8,0.45,2.94,3.74,999,1013.1,0.9,3.6,-0.3,99,99
2001,2,17,2,999,5.3,6.3,0.45,3.33,3.6,999,1012,1.8,3.6,0.4,99,99
2001,2,17,3,999,4.8,5.7,0.52,3.33,3.63,999,1011.7,2.5,3.6,1.1,99,99
2001,2,17,4,999,5.7,6.8,0.56,3.03,3.72,999,1010.1,2.7,3.6,1.3,99,99
2001,2,17,5,999,4.8,5.7,0.61,3.57,3.8,999,1008.5,2.6,3.7,1.1,99,99
2001,2,17,6,999,2.3,2.9,0.56,3.57,3.79,999,1007.2,2.4,3.7,0.4,99,99
2001,2,17,7,999,4.3,5.3,0.54,10,4.25,999,1006.5,2.3,3.6,1,99,99
2001,2,17,8,999,3.4,4,0.56,4.76,4.44,999,1004.9,1.8,3.6,0.7,99,99
2001,2,17,9,999,2.7,3.4,0.53,4.55,4.39,999,1004.2,2,3.6,0.5,99,99
2001,2,17,10,999,4.3,5,0.54,5,4.63,999,1004,1.6,3.6,0.4,99,99
2001,2,17,11,999,6.1,6.8,0.49,10,4.79,999,1003.7,1.6,3.6,0.1,99,99
2001,2,17,12,999,6,7.2,0.45,11.11,4.36,999,1003.5,1.6,3.6,-0.3,99,99
2001,2,17,13,999,5.9,7.3,0.46,11.11,4.01,999,1003.3,1.5,3.6,-0.8,99,99
2001,2,17,14,999,9.4,11.6,0.53,2.56,3.36,999,1003.8,1.9,3.6,-2,99,99
2001,2,17,15,999,11.6,14,0.8,3.33,3.3,999,1003.3,2.3,3.6,-3.9,99,99
2001,2,17,16,999,9.6,12.2,0.85,3.57,3.41,999,1003.8,2.6,3.6,-4.5,99,99
2001,2,17,17,999,13.5,17.8,0.82,3.45,3.42,999,1002.7,2.1,3.6,-2.6,99,99
2001,2,17,18,999,14.4,18,1.25,4.17,3.77,999,1002.9,-0.7,3.6,-8.4,99,99
2001,2,17,19,999,15.6,19.4,1.59,5,4.21,999,1003.4,0.4,3.6,999,99,99
2001,2,17,20,999,15.1,18.5,1.82,5,4.39,999,1004.3,0.1,3.6,-11.3,99,99
2001,2,17,21,999,16,20.2,1.65,5.26,4.25,999,1005.7,-0.1,3.6,-10.6,99,99
2001,2,17,22,999,15.3,19.2,1.9,4.76,4.42,999,1007.7,-0.7,3.6,-12.3,99,99
2001,2,17,23,999,13.7,17,1.81,5.26,4.36,999,1009.8,-1.5,3.6,-11.2,99,99
2001,2,18,0,999,13.5,17.6,1.62,4.55,4.16,999,1011.6,-2.4,3.6,-12.1,99,99
2001,2,18,1,999,12.4,15.5,1.4,4.55,3.95,999,1012.8,-2.7,3.6,-11.1,99,99
2001,2,18,2,999,14.4,18.4,1.54,4.55,4,999,1014.2,-3.6,3.6,-12.7,99,99
2001,2,18,3,999,11.9,15.2,1.54,4.55,4.15,999,1016.1,-4.6,3.6,-14.1,99,99
2001,2,18,4,999,14.2,18,1.57,4.35,4.01,999,1017.9,-5.6,3.6,-14.5,99,99
2001,2,18,5,999,14,17,1.51,4.76,4.03,999,1019.3,-6.8,3.6,-14.6,99,99
2001,2,18,6,999,10.9,14.1,1.43,4.55,3.98,999,1020.9,-7.6,3.6,-16.1,99,99
2001,2,18,7,999,13.7,18.1,1.42,4.55,3.96,999,1021.5,-8.1,3.5,-16,99,99
2001,2,18,8,999,12.5,15.6,1.29,4.55,3.91,999,1021.9,-8.4,3.6,-16.7,99,99
2001,2,18,9,999,12.2,15.6,1.23,4.17,3.86,999,1022.5,-8.5,3.5,-16,99,99
2001,2,18,10,999,11.9,16.1,1.2,4.17,3.77,999,1023.6,-8.9,3.5,-16.5,99,99
2001,2,18,11,999,11.1,14.9,1.06,3.85,3.61,999,1024.2,-9,3.5,-16.6,99,99
2001,2,18,12,999,9.6,11.7,1.01,3.85,3.6,999,1025.2,-9.3,3.5,-15.8,99,99
2001,2,18,13,999,9.3,11.2,0.92,3.7,3.52,999,1025.9,-9.7,3.5,-18.5,99,99
2001,2,18,14,999,9.5,11.8,0.86,3.7,3.38,999,1026.4,-9.4,3.6,-18.1,99,99
2001,2,18,15,999,8.3,10.8,0.85,3.45,3.4,999,1026.5,-8.9,3.6,-18.1,99,99
2001,2,18,16,999,7.7,10.2,0.75,3.45,3.36,999,1026.4,-7.8,3.6,-16.4,99,99
2001,2,18,17,999,6.5,8.3,0.6,3.23,3.26,999,1025.7,-7.1,3.6,-18.5,99,99
2001,2,18,18,999,5.9,8.3,0.49,2.86,3.17,999,1025.1,-5.9,3.6,-17.1,99,99
2001,2,18,19,999,6.2,8.7,0.53,2.78,3.31,999,1024.9,-4.4,3.6,-17.1,99,99
2001,2,18,20,999,3.7,5.5,0.5,3.03,3.38,999,1024.3,-3.8,3.6,-17,99,99
2001,2,18,21,999,6.1,7.8,0.42,2.94,3.5,999,1024.2,-2.7,3.6,-14.7,99,99
2001,2,18,22,999,6.3,7.7,0.37,2.5,3.75,999,1024.1,-2.3,3.6,-16.8,99,99
2001,2,18,23,999,8,9.7,0.5,2.78,3.24,999,1024.2,-2.2,3.5,-14.4,99,99
2001,2,19,0,999,6.8,9,0.61,3.33,3.36,999,1025.1,-2.2,3.5,-13,99,99
2001,2,19,1,999,6.6,8.4,0.48,3.03,3.3,999,1025.5,-2.2,3.5,-12.8,99,99
2001,2,19,2,999,7.2,8.9,0.44,2.86,3.27,999,1025.7,-2.3,3.5,-11.5,99,99
2001,2,19,3,999,7.7,9.5,0.55,2.94,3.16,999,1025.8,-2.3,3.5,-11.6,99,99
2001,2,19,4,999,7.6,8.9,0.57,2.86,3.06,999,1026.1,-2.9,3.5,-10.8,99,99
2001,2,19,5,999,8.5,10,0.57,2.86,3,999,1026.6,-2.6,3.5,-10.3,99,99
2001,2,19,6,999,8.2,9.7,0.69,3.13,3.1,999,1027.1,-2,3.5,-9.5,99,99
2001,2,19,7,999,6.9,8.9,0.62,3.33,3.18,999,1027.3,-2.6,3.5,-10.4,99,99
2001,2,19,8,999,7.9,9.4,0.56,2.94,3.17,999,1027.1,-2.3,3.5,-10.5,99,99
2001,2,19,9,999,6.6,8.1,0.53,3.03,3.11,999,1027.3,-2.8,3.5,-10.3,99,99
2001,2,19,10,999,6.9,8.5,0.46,3.03,3.12,999,1027.6,-3,3.5,-11.3,99,99
2001,2,19,11,999,6.3,7.5,0.52,2.94,3.11,999,1028.2,-3,3.5,-10.2,99,99
2001,2,19,12,999,7.3,9.9,0.57,2.86,3.06,999,1028.4,-2.7,3.3,-11.3,99,99
2001,2,19,13,999,6.7,8.2,0.47,3.03,3.02,999,1028.7,-2.6,3.3,-11.2,99,99
2001,2,19,14,999,5.2,6.2,0.4,2.56,3,999,1028.8,-2,3.3,-12.6,99,99
2001,2,19,15,999,7,8.4,0.26,2.5,3.39,999,1028.3,-1.9,3.3,-12.5,99,99
2001,2,19,16,999,7.8,10.1,0.53,2.7,2.91,999,1027.2,-0.8,3.5,-11.1,99,99
2001,2,19,17,999,9.2,11.3,0.62,3.03,2.99,999,1025.8,0.9,3.5,-13.1,99,99
2001,2,19,18,999,8.9,11.8,0.91,3.23,3.26,999,1024.7,1.6,3.5,-10.9,99,99
2001,2,19,19,999,7.6,9.6,0.85,3.13,3.27,999,1023.6,2.3,3.5,-10.3,99,99
2001,2,19,20,999,9,10.8,0.88,3.45,3.32,999,1023.5,2.4,3.5,-9.8,99,99
2001,2,19,21,999,8.8,11.2,0.98,4.17,3.61,999,1023.3,2.8,3.5,-9.4,99,99
2001,2,19,22,999,8.6,11,1.04,3.33,3.6,999,1023.6,2.2,3.3,-8.4,99,99
2001,2,19,23,999,10.7,13.2,1,3.03,3.52,999,1023.5,2,3.2,-7.8,99,99
2001,2,20,0,999,10.6,12.3,0.95,3.23,3.54,999,1023.5,1.6,3.2,-7.6,99,99
2001,2,20,1,999,9.7,11.4,0.97,3.33,3.45,999,1022.9,1.6,3.3,-5.7,99,99
2001,2,20,2,999,10,12.5,0.89,3.23,3.45,999,1022.4,2.3,3.3,-3.8,99,99
2001,2,20,3,999,9.6,12.1,0.83,3.23,3.31,999,1021.3,2.7,3.3,-3.1,99,99
2001,2,20,4,999,10.6,14.1,0.93,3.33,3.38,999,1020.8,3.1,3.3,-3.9,99,99
2001,2,20,5,999,10.9,13.3,1.07,3.45,3.5,999,1021.1,3.2,3.3,-4.4,99,99
2001,2,20,6,999,9.4,11.3,0.97,3.45,3.48,999,1020.8,3.2,3.3,-4.6,99,99
2001,2,20,7,999,9.4,11.2,0.88,3.23,3.38,999,1020.4,3.5,3.3,-4,99,99
2001,2,20,8,999,8.8,11.3,0.93,3.57,3.44,999,1020.3,3.5,3.3,-4,99,99
2001,2,20,9,999,7.1,8.3,0.79,2.94,3.35,999,1020.3,3.2,3.3,-3.6,99,99
2001,2,20,10,999,7.8,9.1,0.69,2.86,3.28,999,1020.3,3.2,3.4,-3.4,99,99
2001,2,20,11,999,7.4,9.6,0.69,2.86,3.22,999,1020.2,3.2,3.5,-2.6,99,99
2001,2,20,12,999,6.4,8,0.63,3.03,3.26,999,1020.1,3.2,3.4,-2.5,99,99
2001,2,20,13,999,6.6,8,0.63,2.78,3.23,999,1019.6,3.2,3.4,-2.2,99,99
2001,2,20,14,999,5.9,6.9,0.51,2.7,3.19,999,1019.6,3.5,3.4,-2,99,99
2001,2,20,15,999,3.5,4.6,0.45,3.45,3.34,999,1019.6,4,3.5,-1.1,99,99
2001,2,20,16,999,1.9,2.6,0.4,3.23,3.44,999,1019.6,4.7,3.5,-0.1,99,99
2001,2,20,17,999,2.4,2.9,0.38,3.23,3.58,999,1018.9,5.5,3.6,-0.5,99,99
2001,2,20,18,999,3.5,4.4,0.36,3.13,3.73,999,1017.9,6.3,3.9,0.1,99,99
2001,2,20,19,999,1.5,2.1,0.31,10,3.72,999,1017.2,7.1,3.9,-1,99,99
2001,2,20,20,999,4,4.6,0.3,10,4.15,999,1016.4,7.7,3.6,-0.6,99,99
2001,2,20,21,999,3.7,4.4,0.38,2.63,3.43,999,1015.8,7.4,3.6,0,99,99
2001,2,20,22,999,4.3,5.7,0.45,2.56,3.47,999,1015.6,8,3.6,0.1,99,99
2001,2,20,23,999,4.7,5.2,0.5,3.23,3.55,999,1015.6,7.4,3.6,-0.1,99,99
2001,2,21,0,999,3.7,4,0.5,3.33,3.59,999,1015.5,6.1,3.5,0.7,99,99
2001,2,21,1,999,3.4,4.2,0.49,3.57,3.74,999,1015,5.2,3.5,0.9,99,99
2001,2,21,2,999,5.8,7.1,0.5,3.23,3.51,999,1014.3,5.5,3.5,0.6,99,99
2001,2,21,3,999,7.3,8.8,0.56,3.13,3.38,999,1013.5,5.2,3.5,0.6,99,99
2001,2,21,4,999,7.5,8.7,0.67,2.86,3.25,999,1012.7,4.8,3.5,0.4,99,99
2001,2,21,5,999,6.3,7.4,0.67,3.23,3.24,999,1011.9,4.7,3.5,0.5,99,99
2001,2,21,6,999,2.4,3.1,0.61,3.13,3.23,999,1011.6,4.7,3.5,0.9,99,99
2001,2,21,7,999,6.7,7.8,0.51,3.13,3.31,999,1010.3,4.8,3.5,0.9,99,99
2001,2,21,8,999,7.1,8.6,0.66,2.78,3.16,999,1010,4.7,3.5,0.9,99,99
2001,2,21,9,999,5.6,6.9,0.54,2.78,3.28,999,1009.8,4,3.5,0.8,99,99
2001,2,21,10,999,5.7,6.4,0.5,2.7,3.45,999,1009.6,4.4,3.5,0.7,99,99
2001,2,21,11,999,5.1,5.7,0.48,7.69,3.61,999,1009.4,4.3,3.5,0.8,99,99
2001,2,21,12,999,5.2,5.9,0.44,7.14,3.95,999,1009.6,4,3.5,0.6,99,99
2001,2,21,13,999,8,9.4,0.4,6.67,4.09,999,1010.2,4.4,3.5,-1.2,99,99
2001,2,21,14,999,9.2,10.8,0.66,3.13,3.31,999,1010.5,4.3,3.5,-2.3,99,99
2001,2,21,15,999,11.1,13.6,1.06,4,3.58,999,1010.7,4,3.5,-3.9,99,99
2001,2,21,16,999,12.5,15.6,1.11,4.35,3.74,999,1011.2,3.4,3.5,-7.2,99,99
2001,2,21,17,999,11.6,13.9,1.13,4.35,3.73,999,1011.9,2.5,3.5,-9,99,99
2001,2,21,18,999,11.9,14.1,1.15,4,3.67,999,1012.2,1.7,3.5,-11.8,99,99
2001,2,21,19,999,12.2,15.3,1.16,4,3.69,999,1013.1,0.9,3.5,-10.3,99,99
2001,2,21,20,999,11.4,13.4,1.25,4,3.73,999,1014.3,0.5,3.5,-14.3,99,99
2001,2,21,21,999,10.8,12.9,1.18,4,3.74,999,1015.7,0.1,3.2,-14.1,99,99
2001,2,21,22,999,11.9,15.3,1.21,4,3.75,999,1017.1,-0.6,3.2,-13.7,99,99
2001,2,21,23,999,14.9,17.8,1.54,4.55,4.08,999,1018.2,-1.6,3.3,-15.3,99,99
2001,2,22,0,999,12.3,16.7,1.41,4.55,4.04,999,1020.2,-2.3,3.5,-16.4,99,99
2001,2,22,1,999,12.4,15.6,1.28,4.55,3.92,999,1021.2,-3.1,3.5,-15.1,99,99
2001,2,22,2,999,12.1,14.3,1.39,4.55,3.99,999,1022.3,-3.9,3.5,-16.5,99,99
2001,2,22,3,999,12.7,15.7,1.41,4.76,4.03,999,1023.4,-4.7,3.5,-14.8,99,99
2001,2,22,4,999,12.2,15.7,1.23,4.55,3.88,999,1024,-5.3,3.5,-16.3,99,99
2001,2,22,5,999,9.8,11.8,1.17,4.17,3.69,999,1025.7,-6.2,3.5,-14.3,99,99
2001,2,22,6,999,9.4,11.2,1.22,3.85,3.82,999,1026.6,-7.3,3.5,-14.2,99,99
2001,2,22,7,999,9.3,11.8,1.14,3.7,3.86,999,1027.4,-8,3.5,-16.1,99,99
2001,2,22,8,999,8.1,10.6,0.99,3.7,3.82,999,1027.9,-8.7,3.5,-15.9,99,99
2001,2,22,9,999,7.2,10.4,0.86,3.45,3.74,999,1028.8,-9.2,3.5,-16.2,99,99
2001,2,22,10,999,6.7,9.1,0.84,5.88,3.65,999,1029.8,-9.4,3.5,-17.5,99,99
2001,2,22,11,999,5.8,7.7,0.72,2.7,3.53,999,1029.8,-9.7,3.5,-17.5,99,99
2001,2,22,12,999,5.2,8.2,0.68,3.03,3.42,999,1030.2,-10.1,3.5,-17.7,99,99
2001,2,22,13,999,5.5,7.7,0.65,2.86,3.32,999,1031,-10.2,3.5,-18.9,99,99
